id,age,employer_type,highest_education_completed,marital_status,occupation_code,race_code,gender,capital_gains,capital_losses,hours_worked_per_week,native_country_code,salary_greater_than_100k
8814,25,non_government,some_college,never_married,0,3,0,0,4787,45,20,0
8815,43,non_government,high_school, divorced,10,2,1,0,0,40,20,0
8816,36,non_government,bachelors_degree, married,1,3,1,0,0,38,20,0
8817,28,non_government,high_school, married,2,3,0,0,0,40,20,0
8818,24,non_government,bachelors_degree,never_married,7,3,0,0,0,30,20,0
8819,34,government_local,some_college,never_married,9,3,1,0,0,50,20,1
8820,19,non_government,some_college,never_married,7,3,0,0,0,35,20,0
8821,43,non_government,masters_degree, married,0,3,1,0,0,43,20,1
8822,29,self_employed_not_incorporated,some_college, married,6,0,1,0,4441,60,20,1
8823,55,self_employed_incorporated,some_college, married,3,3,1,0,0,40,20,0
8824,20,non_government,some_college,never_married,3,3,1,0,0,25,20,0
8825,38,non_government,bachelors_degree, married,2,3,1,15264,0,50,20,1
8826,26,non_government,high_school, married,3,3,1,8862,0,40,20,0
8827,48,non_government,bachelors_degree, divorced,3,2,1,0,0,40,20,1
8828,28,government_federal,bachelors_degree,never_married,1,3,1,0,0,50,20,0
8829,49,self_employed_not_incorporated,bachelors_degree, married,1,3,1,0,0,60,20,1
8830,58,government_local,bachelors_degree,never_married,1,3,0,0,0,40,20,0
8831,35,non_government,bachelors_degree, married,7,0,1,22010,0,20,20,1
8832,27,non_government,some_college, married,0,3,1,0,0,40,20,0
8833,18,non_government,high_school,never_married,10,3,1,0,0,20,20,0
8834,31,non_government,high_school,never_married,7,2,1,0,0,18,20,0
8835,27,non_government,bachelors_degree, married,1,3,1,0,0,40,20,0
8836,55,government_local,masters_degree,never_married,1,3,0,0,0,45,20,0
8837,23,non_government,bachelors_degree,never_married,5,3,1,0,0,40,20,0
8838,51,government_state,doctoral_degree, married,1,3,1,0,0,40,20,1
8839,33,non_government,bachelors_degree, separated,0,2,0,0,0,40,20,0
8840,43,non_government,some_college, married,7,3,1,0,5019,44,20,0
8841,54,government_local,masters_degree, married,2,3,1,23324,0,40,20,1
8842,42,non_government,some_college, married,3,3,1,0,0,50,20,1
8843,63,self_employed_incorporated,some_college, widowed,3,3,0,42054,0,60,20,1
8844,48,non_government,associates_degree_vocational, divorced,2,3,0,0,0,40,20,0
8845,59,government_state,some_college, married,0,3,1,0,6774,40,20,0
8846,23,non_government,some_college,never_married,6,3,1,0,0,40,20,0
8847,20,non_government,high_school,never_married,4,3,1,0,0,45,20,0
8848,57,self_employed_incorporated,some_college, married,1,3,1,0,0,40,20,0
8849,27,non_government,some_college, married,6,3,1,0,0,49,20,0
8850,33,government_local,some_college, married,9,3,1,0,5462,40,20,1
8851,31,non_government,high_school, divorced,10,3,1,0,0,40,20,0
8852,37,self_employed_not_incorporated,high_school,never_married,11,3,1,0,0,50,20,0
8853,41,non_government,bachelors_degree, married,1,3,1,0,0,40,20,1
8854,47,non_government,some_college, married,0,3,1,0,0,40,20,1
8855,27,non_government,high_school, divorced,2,2,0,0,0,40,20,0
8856,52,non_government,high_school,never_married,3,3,1,0,0,40,20,0
8857,22,non_government,bachelors_degree,never_married,0,3,1,0,0,40,20,0
8858,71,non_government,high_school, married,3,3,1,0,0,36,20,0
8859,50,government_local,professional_degree, married,2,1,1,0,0,40,13,1
8860,61,self_employed_not_incorporated,high_school, married,3,1,1,0,0,63,19,0
8861,34,non_government,associates_degree_academic, divorced,2,3,0,0,0,35,20,0
8862,23,non_government,some_college,never_married,3,3,0,0,0,35,20,0
8863,18,non_government,high_school,never_married,2,2,1,0,0,40,20,0
8864,24,non_government,bachelors_degree, married,10,3,1,0,0,40,20,0
8865,22,non_government,some_college,never_married,6,3,1,0,0,40,20,0
8866,45,non_government,high_school, divorced,2,1,0,0,4696,40,12,0
8867,37,non_government,high_school, separated,1,0,0,0,0,40,20,0
8868,34,non_government,high_school, married,6,0,1,0,0,40,20,0
8869,23,non_government,bachelors_degree, married,1,3,0,0,0,40,20,0
8870,38,non_government,some_college, married,2,2,0,0,0,40,20,0
8871,42,non_government,some_college, married,6,3,1,0,0,40,20,0
8872,33,self_employed_not_incorporated,high_school,never_married,1,3,1,0,0,40,20,0
8873,31,non_government,high_school, married,7,2,0,0,0,35,20,0
8874,70,self_employed_incorporated,doctoral_degree, married,0,3,1,0,0,40,20,1
8875,35,non_government,bachelors_degree,never_married,0,3,1,0,0,45,20,0
8876,35,non_government,bachelors_degree, married,0,3,1,0,0,40,20,1
8877,22,non_government,bachelors_degree,never_married,3,1,1,0,0,50,30,0
8878,25,self_employed_incorporated,bachelors_degree,never_married,3,3,0,0,0,50,20,0
8879,57,non_government,high_school, married,6,3,1,0,0,55,20,0
8880,25,non_government,masters_degree,never_married,1,3,0,0,0,35,20,0
8881,68,self_employed_not_incorporated,high_school, married,11,3,1,0,0,45,20,0
8882,28,non_government,high_school,never_married,4,3,1,0,0,40,20,0
8883,33,non_government,bachelors_degree, married,3,3,1,0,0,45,20,0
8884,60,non_government,bachelors_degree, divorced,1,3,0,0,0,42,20,0
8885,55,government_state,some_college, married,9,3,1,0,0,40,20,1
8886,40,non_government,high_school, married,6,3,1,0,0,25,20,0
8887,30,non_government,high_school,never_married,7,3,0,0,0,40,34,0
8888,31,non_government,some_college,never_married,6,3,1,0,0,40,11,0
8889,54,self_employed_not_incorporated,bachelors_degree, married,0,3,0,0,5840,35,20,1
8890,28,government_local,high_school, separated,8,3,1,0,0,45,20,0
8891,28,non_government,high_school, separated,11,3,1,0,0,55,20,0
8892,55,non_government,high_school, divorced,7,3,0,0,0,40,20,0
8893,34,non_government,high_school,never_married,2,3,0,0,0,36,20,0
8894,33,government_state,doctoral_degree, married,1,1,1,0,0,50,25,0
8895,47,non_government,high_school,never_married,2,3,0,0,0,40,20,0
8896,35,government_state,associates_degree_academic, widowed,0,3,0,0,0,40,20,0
8897,29,non_government,high_school,never_married,6,3,1,0,0,40,20,0
8898,39,non_government,associates_degree_vocational, divorced,3,3,0,0,0,40,20,0
8899,31,non_government,bachelors_degree, married,1,3,1,0,0,40,20,1
8900,33,non_government,associates_degree_vocational,never_married,2,3,1,0,0,45,20,0
8901,40,government_local,bachelors_degree, married,1,3,0,0,0,40,20,1
8902,62,non_government,high_school, widowed,7,3,0,0,0,24,20,0
8903,21,non_government,high_school,never_married,11,3,1,0,0,50,20,0
8904,21,non_government,high_school,never_married,7,3,1,0,0,37,20,0
8905,34,non_government,some_college, married,6,3,1,46198,0,45,20,1
8906,51,non_government,bachelors_degree, divorced,5,3,0,0,0,40,20,0
8907,41,self_employed_not_incorporated,some_college, married,0,3,1,0,0,40,20,1
8908,47,non_government,associates_degree_vocational, married,4,3,1,0,0,40,20,0
8909,49,government_state,some_college,never_married,2,3,0,0,0,40,20,0
8910,42,non_government,bachelors_degree, divorced,1,3,1,0,0,40,20,0
8911,60,self_employed_not_incorporated,some_college, married,3,3,1,0,0,50,20,0
8912,46,government_local,bachelors_degree, divorced,1,3,0,13767,0,25,20,1
8913,51,self_employed_incorporated,some_college, separated,3,3,0,0,0,40,20,0
8914,37,non_government,bachelors_degree,never_married,6,3,1,0,0,40,20,0
8915,46,non_government,some_college, divorced,3,3,1,0,0,50,20,0
8916,57,non_government,some_college, married,0,3,1,0,4733,45,20,0
8917,37,government_local,masters_degree, married,9,3,1,23563,0,50,20,1
8918,54,government_local,high_school, married,7,3,0,0,0,35,20,0
8919,25,non_government,bachelors_degree,never_married,5,3,0,0,0,50,20,0
8920,41,non_government,high_school,never_married,10,3,1,0,0,40,20,0
8921,38,non_government,masters_degree, married,1,3,1,0,0,35,20,1
8922,31,non_government,bachelors_degree,never_married,1,3,1,0,0,50,20,0
8923,21,non_government,high_school,never_married,9,3,1,0,0,40,20,0
8924,62,non_government,some_college, married,2,3,1,0,0,60,20,1
8925,31,non_government,high_school, divorced,6,3,1,0,0,45,20,0
8926,61,self_employed_incorporated,high_school, married,0,3,1,8396,0,45,20,0
8927,31,non_government,bachelors_degree, married,6,3,1,0,0,46,20,0
8928,36,government_local,high_school, married,8,3,1,0,0,40,20,0
8929,18,non_government,some_college,never_married,7,3,1,0,0,16,20,0
8930,28,government_state,high_school, married,9,3,1,0,0,40,20,0
8931,34,government_local,high_school, married,8,3,1,0,0,45,20,0
8932,55,government_federal,some_college,never_married,2,3,1,0,0,40,20,0
8933,38,non_government,some_college,never_married,0,3,0,0,0,40,20,0
8934,33,non_government,associates_degree_vocational, married,9,3,1,0,0,40,20,0
8935,34,non_government,bachelors_degree,never_married,1,3,0,0,0,45,3,0
8936,37,government_local,some_college, married,8,3,1,0,0,30,20,0
8937,33,non_government,high_school, married,10,3,1,0,0,40,20,0
8938,27,non_government,high_school, married,6,3,1,0,0,40,20,0
8939,53,non_government,some_college, married,1,3,0,0,0,24,20,0
8940,44,non_government,some_college, divorced,0,3,0,0,0,50,20,0
8941,76,non_government,high_school, widowed,7,3,0,0,0,33,20,0
8942,34,non_government,high_school, married,6,3,1,0,0,45,20,0
8943,73,non_government,bachelors_degree, married,1,3,1,3284,0,75,20,0
8944,71,government_local,masters_degree, widowed,1,3,0,0,0,40,20,0
8945,41,non_government,associates_degree_vocational, married,10,3,1,0,0,40,20,0
8946,39,non_government,bachelors_degree,never_married,0,3,1,0,0,45,20,0
8947,47,government_federal,associates_degree_academic, married,2,3,1,0,0,40,20,1
8948,20,non_government,high_school,never_married,10,3,1,0,0,40,20,0
8949,37,self_employed_incorporated,associates_degree_academic, married,3,3,1,0,0,68,20,0
8950,23,non_government,bachelors_degree,never_married,5,3,0,0,0,40,20,0
8951,34,non_government,associates_degree_vocational, married,6,3,1,23210,0,40,20,1
8952,29,non_government,high_school, divorced,10,3,1,0,0,56,20,0
8953,40,non_government,associates_degree_vocational, divorced,5,3,1,10360,0,40,20,0
8954,35,non_government,bachelors_degree, married,0,3,1,0,0,40,20,1
8955,36,non_government,high_school, married,0,3,1,0,0,45,20,0
8956,67,self_employed_not_incorporated,high_school, married,11,3,1,0,0,35,20,0
8957,23,non_government,associates_degree_academic,never_married,8,3,0,0,0,40,20,0
8958,58,government_local,high_school, married,9,3,1,12357,0,40,20,0
8959,46,self_employed_incorporated,bachelors_degree, married,3,3,1,0,0,52,20,0
8960,34,non_government,high_school, divorced,8,3,0,0,0,40,20,0
8961,44,non_government,bachelors_degree, married,0,3,1,0,0,40,20,1
8962,19,non_government,high_school,never_married,1,3,1,0,0,40,20,0
8963,48,non_government,high_school, married,8,3,1,0,0,44,20,0
8964,55,non_government,high_school, widowed,3,3,0,0,0,40,20,0
8965,57,government_state,doctoral_degree, married,1,3,1,0,0,40,20,1
8966,46,non_government,associates_degree_vocational, married,6,3,1,0,0,50,20,0
8967,58,non_government,high_school, divorced,3,3,0,0,0,40,20,0
8968,42,non_government,masters_degree, married,1,3,1,0,0,60,20,0
8969,34,non_government,bachelors_degree, married,7,3,1,0,0,30,20,1
8970,60,non_government,high_school, married,3,3,1,0,0,50,20,0
8971,73,non_government,bachelors_degree, married,1,3,1,0,0,15,20,0
8972,47,non_government,high_school, married,2,3,0,0,0,40,33,0
8973,37,non_government,high_school, divorced,3,3,1,0,0,40,20,0
8974,22,non_government,high_school, married,6,3,1,0,0,40,20,0
8975,34,government_state,associates_degree_vocational,never_married,2,3,0,0,0,40,20,0
8976,19,non_government,some_college,never_married,2,3,0,0,0,40,18,0
8977,27,non_government,high_school,never_married,7,3,0,0,0,40,20,0
8978,27,non_government,high_school,never_married,2,3,1,13861,0,40,20,0
8979,21,non_government,some_college,never_married,8,2,1,0,0,40,20,0
8980,28,non_government,some_college, divorced,1,3,1,0,0,40,20,0
8981,18,non_government,high_school, married,7,2,1,0,0,40,26,0
8982,21,non_government,associates_degree_vocational,never_married,7,3,1,0,0,30,20,0
8983,42,government_local,masters_degree, married,1,3,0,0,0,38,20,1
8984,29,non_government,some_college, married,6,3,1,0,0,60,20,0
8985,37,non_government,high_school, divorced,6,3,1,0,4941,55,20,0
8986,39,government_local,bachelors_degree, widowed,1,1,0,0,0,10,12,0
8987,37,non_government,some_college, married,2,3,0,21923,0,45,20,1
8988,32,non_government,bachelors_degree,never_married,0,3,1,37994,0,48,20,1
8989,41,non_government,bachelors_degree, married,1,2,0,0,0,35,24,1
8990,40,non_government,some_college, divorced,4,3,1,0,0,40,20,0
8991,37,non_government,high_school, divorced,7,3,0,0,0,12,20,0
8992,42,non_government,high_school, widowed,0,2,0,0,0,35,20,0
8993,29,self_employed_not_incorporated,high_school, separated,6,3,1,0,0,35,20,0
8994,24,non_government,bachelors_degree,never_married,2,3,0,0,0,40,20,0
8995,40,self_employed_incorporated,masters_degree, married,6,3,1,0,0,50,20,0
8996,25,government_federal,high_school,never_married,8,3,1,0,0,40,20,0
8997,41,non_government,masters_degree, married,1,3,1,0,0,45,20,1
8998,24,non_government,bachelors_degree,never_married,0,3,0,0,0,50,20,0
8999,36,non_government,high_school,never_married,7,3,1,0,0,40,20,0
9000,26,government_federal,high_school,never_married,2,2,0,0,0,40,20,0
9001,30,non_government,high_school,never_married,9,3,1,0,0,99,20,0
9002,30,non_government,high_school,never_married,4,3,0,0,0,40,20,0
9003,48,self_employed_incorporated,bachelors_degree, married,0,3,1,0,0,40,20,1
9004,80,self_employed_not_incorporated,high_school, married,11,3,1,0,0,20,20,0
9005,38,government_federal,associates_degree_vocational, married,6,3,1,0,0,40,20,0
9006,19,non_government,some_college,never_married,2,3,1,0,0,18,20,0
9007,20,non_government,some_college,never_married,0,3,1,0,0,40,20,0
9008,35,non_government,some_college, married,7,3,0,0,0,40,20,1
9009,36,non_government,high_school, divorced,6,3,1,0,0,48,20,0
9010,37,self_employed_not_incorporated,high_school, married,0,3,1,0,0,60,20,0
9011,40,non_government,high_school, married,2,3,0,0,0,30,20,1
9012,32,non_government,high_school,never_married,3,3,0,0,0,50,20,0
9013,27,government_state,bachelors_degree,never_married,1,3,0,12864,0,40,20,0
9014,40,non_government,high_school, divorced,7,3,0,0,0,36,20,0
9015,51,non_government,high_school, widowed,4,3,1,0,0,30,20,0
9016,45,self_employed_incorporated,professional_degree, married,1,3,1,43779,0,43,20,1
9017,28,government_local,some_college,never_married,0,3,0,0,0,40,20,0
9018,29,non_government,high_school, married,7,3,0,0,0,20,6,0
9019,59,government_state,bachelors_degree,never_married,0,2,0,0,0,40,28,0
9020,26,non_government,some_college, married,2,3,1,0,0,40,20,0
9021,63,self_employed_incorporated,bachelors_degree, married,0,3,1,0,0,60,20,0
9022,50,non_government,doctoral_degree, divorced,1,3,0,0,0,50,20,0
9023,55,government_local,high_school, married,7,3,1,0,0,40,20,0
9024,45,non_government,high_school, divorced,7,3,0,0,0,30,20,0
9025,33,non_government,high_school,never_married,3,3,1,10606,0,50,20,0
9026,48,non_government,some_college, separated,2,3,0,0,0,44,20,0
9027,31,non_government,bachelors_degree, married,0,3,1,0,6286,55,20,1
9028,51,government_local,doctoral_degree, married,1,3,1,0,5532,40,20,1
9029,25,non_government,associates_degree_academic,never_married,2,3,0,0,0,40,20,0
9030,29,non_government,high_school, divorced,6,3,1,0,0,60,20,0
9031,41,self_employed_incorporated,high_school, married,3,3,1,0,0,62,20,0
9032,41,self_employed_incorporated,high_school, divorced,6,3,1,0,0,55,20,0
9033,22,non_government,high_school,never_married,2,3,0,0,0,40,27,0
9034,45,government_local,some_college, divorced,2,2,0,0,0,40,20,0
9035,23,non_government,associates_degree_academic,never_married,7,3,1,0,0,60,20,0
9036,28,government_state,high_school, married,9,3,1,0,0,40,20,0
9037,40,non_government,high_school,never_married,0,3,0,0,0,45,20,0
9038,27,non_government,bachelors_degree,never_married,1,3,1,0,0,60,20,0
9039,42,non_government,associates_degree_vocational, divorced,5,3,0,0,0,40,20,0
9040,40,non_government,some_college, married,1,3,0,0,0,40,20,0
9041,48,government_state,some_college, divorced,7,3,1,0,0,40,20,0
9042,43,non_government,some_college, married,0,3,1,0,5747,40,20,1
9043,35,non_government,high_school, divorced,2,3,0,0,0,38,20,0
9044,36,self_employed_not_incorporated,high_school,never_married,8,3,1,0,0,40,20,0
9045,30,non_government,high_school, married,6,3,1,0,0,50,20,0
9046,48,non_government,some_college, divorced,4,2,1,0,0,40,20,0
9047,31,non_government,some_college, married,7,3,1,0,0,55,27,0
9048,44,government_state,high_school,never_married,6,3,1,0,0,40,20,0
